timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,grpThreads,allThreads,Latency,IdleTime
1479472929645,508,Home Page,200,OK,JMeter Users 1-887,text,true,,289,857,857,508,0
1479472929586,567,Home Page,200,OK,JMeter Users 1-1094,text,true,,289,857,857,567,0
1479472929645,508,Home Page,200,OK,JMeter Users 1-894,text,true,,289,857,857,508,0
1479472929593,560,Home Page,200,OK,JMeter Users 1-1029,text,true,,289,857,857,560,0
1479472929637,516,Home Page,200,OK,JMeter Users 1-950,text,true,,289,857,857,516,0
1479472929635,518,Home Page,200,OK,JMeter Users 1-974,text,true,,289,857,857,518,0
1479472929637,517,Home Page,200,OK,JMeter Users 1-951,text,true,,289,853,853,517,0
1479472929642,512,Home Page,200,OK,JMeter Users 1-914,text,true,,289,853,853,512,0
1479472929596,558,Home Page,200,OK,JMeter Users 1-1015,text,true,,289,848,848,558,0
1479472929642,512,Home Page,200,OK,JMeter Users 1-918,text,true,,289,848,848,512,0
1479472929697,457,Home Page,200,OK,JMeter Users 1-287,text,true,,289,848,848,457,0
1479472929641,552,Home Page,200,OK,JMeter Users 1-921,text,true,,289,855,855,552,0
1479472929590,603,Home Page,200,OK,JMeter Users 1-1060,text,true,,289,855,855,603,0
1479472929636,557,Home Page,200,OK,JMeter Users 1-966,text,true,,289,855,855,557,0
1479472929689,504,Home Page,200,OK,JMeter Users 1-130,text,true,,289,855,855,504,0
1479472929592,601,Home Page,200,OK,JMeter Users 1-1030,text,true,,289,852,852,601,0
1479472929700,493,Home Page,200,OK,JMeter Users 1-143,text,true,,289,855,855,493,0
1479472929632,561,Home Page,200,OK,JMeter Users 1-993,text,true,,289,850,850,561,0
1479472929645,548,Home Page,200,OK,JMeter Users 1-884,text,true,,289,849,849,509,0
1479472929591,603,Home Page,200,OK,JMeter Users 1-1073,text,true,,289,847,847,603,0
1479472929643,551,Home Page,200,OK,JMeter Users 1-910,text,true,,289,847,847,551,0
1479472929632,562,Home Page,200,OK,JMeter Users 1-1004,text,true,,289,845,845,562,0
1479472929596,598,Home Page,200,OK,JMeter Users 1-1021,text,true,,289,845,845,598,0
1479472929694,500,Home Page,200,OK,JMeter Users 1-1138,text,true,,289,845,845,500,0
1479472929646,548,Home Page,200,OK,JMeter Users 1-893,text,true,,289,845,845,548,0
1479472929589,605,Home Page,200,OK,JMeter Users 1-1064,text,true,,289,845,845,605,0
1479472929595,599,Home Page,200,OK,JMeter Users 1-1020,text,true,,289,844,844,553,0
1479472929638,557,Home Page,200,OK,JMeter Users 1-943,text,true,,289,844,844,557,0
1479472929646,549,Home Page,200,OK,JMeter Users 1-876,text,true,,289,843,843,487,0
1479472929694,501,Home Page,200,OK,JMeter Users 1-1139,text,true,,289,842,842,501,0
1479472929699,505,Home Page,200,OK,JMeter Users 1-563,text,true,,270,886,886,505,0
1479472929699,505,Home Page,200,OK,JMeter Users 1-190,text,true,,270,886,886,505,0
1479472929635,576,Home Page,200,OK,JMeter Users 1-973,text,true,,289,915,915,576,0
1479472929638,574,Home Page,200,OK,JMeter Users 1-942,text,true,,270,916,916,574,0
1479472929588,635,Home Page,200,OK,JMeter Users 1-1084,text,true,,289,933,933,624,0
1479472929590,633,Home Page,200,OK,JMeter Users 1-1055,text,true,,289,932,932,633,0
1479472929592,632,Home Page,200,OK,JMeter Users 1-1109,text,true,,289,931,931,632,0
1479472929701,524,Home Page,200,OK,JMeter Users 1-218,text,true,,289,930,930,523,0
1479472929590,635,Home Page,200,OK,JMeter Users 1-1056,text,true,,289,930,930,635,0
1479472929749,481,Home Page,200,OK,JMeter Users 1-265,text,true,,289,940,940,481,0
